id,keyword,text,target,country,region,sub-region
3564,demolition,"21 housing units for Judges after demolition of eight bungalows at Ridge https://t.co/bdpr1IYtdT""",0,Ghana,Africa,Sub-Saharan Africa
3565,demolition,#MorningCrossfire: Demolition Of Buildings For Flyover Construction . In cases where tenants developed the propert… https://t.co/YS2sewbDWN,0,Nigeria,Africa,Sub-Saharan Africa
3566,demolition,The Australian War Memorial should go back to drawing board and be required to modify its $500 million redevelopment p…,0,Australia,Oceania,Australia and New Zealand
3567,demolition,This controlled demolition https://t.co/uCfQp8qa67,0,Saudi Arabia,Asia,Western Asia
3569,demolition,"The medieval city gate on Tower Lane, leading to St John's Steep, before and after its demolition in March 1911. It was sac…",0,United Kingdom,Europe,Northern Europe
3570,demolition,realestate_au: RT HSunRealestate: There's a positive for central Geelong amid this saga. https://t.co/1jajHcZ0DZ,0,United States,Americas,Northern America
3571,demolition,"""Once the [scrapping] sale contract has been signed and the deal done, you have to ask how much else is expected of… https://t.co/nCJ2pPW5sb",0,United States,Americas,Northern America
3572,demolition,#NowPlaying Demolition Man (2018) by FLOTSAM AND JETSAM,0,Canada,Americas,Northern America
3576,derail,numbers go up and it's a female democratic candidate not a Republican that attempts to… https://t.co/xOdy9QPYGg,0,United States,Americas,Northern America
3581,derail,"You, throwing out all sorts of bullshit stories to try to distract and derail the Bernie 2020 team and the working-class m…",0,United States,Americas,Northern America
3584,derail,Uh.. the fact she CAN refund means she’s not abusing he… https://t.co/e41MAFPQ9P,0,United States,Americas,Northern America
3585,derail,"I would echo sentiments whole heartedly Dr, Drew. We need you, and all the passion you posses to derai…",0,United States,Americas,Northern America
3589,derail,This is a reply guy with conservative politics who word searched a term to come to this thread &amp; use a common tactic: whatab…,0,United States,Americas,Northern America
3591,derail,The Liberal Party is so fucking anti-American they cant even stand to pick a clear side in the fight against state sponsored…,0,Canada,Americas,Northern America
3592,derail,A subtle design feature of the AR-15 rifle has raised a technical legal question that is derailing cases against people…,0,United States,Americas,Northern America
3593,derail,Doing great at a younger age isn’t common. I wish you a much greater years ahead bro. Stay focused a… https://t.co/qMRK520eN9,0,Nigeria,Africa,Sub-Saharan Africa
3603,derail,MSM will do whatever they can think up to derail #Bernie2020! Will any of it work? Could be that Bernie has more friend…,0,United States,Americas,Northern America
3605,derail,MSM will do whatever they can think up to derail #Bernie2020! Will any of it work? Could be that Bernie has more fr… https://t.co/Hxsg8NRxGD,0,United States,Americas,Northern America
3606,derail,I have always maintained that we should wait for proper facts to emerge. I appeal to everyone- let us further the spirit of…,0,India,Asia,Southern Asia
3609,derail,Well typically there has been two votes against Brexit… https://t.co/jGz1MqeKLD,0,United Kingdom,Europe,Northern Europe
3611,derail,"Run your own race. If your desire to cross that threshold is strong,invest considerable time in learning financial…",0,Nigeria,Africa,Sub-Saharan Africa
3612,derail,Insisting on intra Afghan dialogues before signing an agreement between Taliblan and US… https://t.co/PbcFhvSIMu,0,United Kingdom,Europe,Northern Europe
3613,derail,"#Socialselling is tremendously effective for those who deploy it properly, but it’s easy to fall into the trap of… https://t.co/ZPNJeCaqnC",0,United Kingdom,Europe,Northern Europe
3615,derail,. Do you still want to support the Anti #s386 #IranVsUS Iranian lobby ??? They…,0,United States,Americas,Northern America
3616,derail,We actually ask for how humans look like...not what humans have worked/inherited the train always derail there...,0,South Africa,Africa,Sub-Saharan Africa
3620,derail,Heard on the Street: Deteriorating relations with Beijing won’t derail Taiwan’s fundamental strengths https://t.co/1qaeWPDll8,0,Taiwan,Asia,Eastern Asia
3622,derail,This myth that the British are less racist than other countries. British people already have their own definition of racism tha…,0,United Kingdom,Europe,Northern Europe
3625,derail,And then they moved on and had a great mutually supportive conversation because they are close ideological allies worki…,0,United States,Americas,Northern America
3627,derail,Design of AR-15 could derail charges tied to popular rifle https://t.co/EspTkDPLAg https://t.co/ZZIqsrQeVH,0,United States,Americas,Northern America
3628,derail,A subtle design feature of the AR-15 rifle has raised a technical legal question that is derailing cases against people who are…,0,United States,Americas,Northern America
3630,derail,A subtle design feature of the AR-15 rifle has raised a technical legal question that is derailing cases against pe… https://t.co/aFNwceiIBB,0,United States,Americas,Northern America
3637,derailed,"French designer cancels Paris fashion show, derailed by strike chaos https://t.co/FEQyF8iMGu",0,France,Europe,Western Europe
3642,derailed,Train to Cambridge from Kings Cross has been cancelled due to a derailed train... hope everyone is okay,1,United Kingdom,Europe,Northern Europe
3644,derailed,“We will continue to play our constructive part towards success of Afghan reconciliation process so that it doesn’t get…,0,Pakistan,Asia,Southern Asia
3645,derailed,Yeah and you who is so bright has so derailed that you only see f… https://t.co/X6tuCOCBdm,0,Nigeria,Africa,Sub-Saharan Africa
3646,derailed,"Guest lecturing for at at 9 this morning, which is, of course, why a freight train der… https://t.co/Y5nnYXGEnH",1,United Kingdom,Europe,Northern Europe
3649,derailed,what the hell is up with the horrible information about around hitchen? None of the drivers no wh… https://t.co/3sn3CbRWBc,0,United Kingdom,Europe,Northern Europe
3653,derailed,In my infinite wisdom I decided to try the train again this morning instead of WFH because the problems were fixed.… https://t.co/ZX4tTj0zh4,0,United Kingdom,Europe,Northern Europe
3656,derailed,"Bit weird, really. Platform packed, no trains since before 7 because a freight train derailed in the depot. Sounded… https://t.co/fqzkAlItFB",1,United Kingdom,Europe,Northern Europe
3662,derailed,Taking the train through Hitchin this morning? Be aware a freight train has derailed at the depot there so services… https://t.co/pt5O68VHcn,1,United States,Americas,Northern America
3675,derailed,"Welcome back Marketa Vondrousova. The 20yo Roland Garros finalist wins in her 1st match since Wimbledon, 63 60 over Tatian…",0,Nigeria,Africa,Sub-Saharan Africa
3677,derailed,She looks so mentally derailed,0,India,Asia,Southern Asia
3678,derailed,Fitting a targeting penalty derailed Clemson’s defense like it did OSU’s in the semi-final. How does it feel when i… https://t.co/vGwJjF9clx,0,United States,Americas,Northern America
3679,derailed,"An excellent write-up from on what to watch in 2020. As writes, much rides on the future of US…",0,Kenya,Africa,Sub-Saharan Africa
3680,derailed,"The unfortunate part of Hindu society is that whenever we start discussions about our society, someone br…",0,India,Asia,Southern Asia
3682,derailed,😭😭My studies have derailed my self-esteem &amp; sometimes think I'm dumb...I'm on my 3rd level &amp; was thinking of…,0,South Africa,Africa,Sub-Saharan Africa
3685,derailed,Always tend to lose focus and derailed by excitement. Bootlicking becomes part of the business agenda,0,United States,Americas,Northern America
3686,derailed,😭😭My studies have derailed my self-esteem &amp; sometimes think I'm dumb...I'm on my 3rd level &amp; was thinking of quitting school💔,0,South Africa,Africa,Sub-Saharan Africa
3690,derailed,"Remember when this cheer derailed the campaign of Howard Dean? Years later, Trumps mo…",0,United States,Americas,Northern America
3691,derailed,Remember when this cheer derailed the campaign of Howard Dean? Years late… https://t.co/vk6ALGmi7l,0,United States,Americas,Northern America
3694,derailed,Real Agenda of Kuala Lumpur Islamic Summit Plans Derailed by Saudi Arabia. https://t.co/qS6WZOZQgN,0,Iran,Asia,Southern Asia
3696,derailed,Side note: So I’ve been kicking around the idea of streaming for a couple hours Mon-Wed-Fri but that kinda got dera… https://t.co/QlzAzHBmuG,0,United States,Americas,Northern America
3697,derailed,"My favorite type of American is the one who swears they hate Trump, like so much you cant even joke about the guy w… https://t.co/jT86YUXS9E",0,United States,Americas,Northern America
3699,derailed,Momma's boy doing his thing. Perhaps I will have to go back to how he was raised. I might b breaking sweat judgi… https://t.co/S5MmgXfT0U,0,Kenya,Africa,Sub-Saharan Africa
3703,derailed,"I'd believe it, considering the fact that Bernie derailed another woman by not bowing out in 2016. All women s… https://t.co/xzRwgE0HBK",0,United States,Americas,Northern America
3708,derailed,Real Agenda of Kuala Lumpur Islamic Summit Plans Derailed by Saudi Arabia. https://t.co/aRxNthkyNv,0,Iran,Asia,Southern Asia
3719,derailment,Hope the derailment wasn't serious,0,United Kingdom,Europe,Northern Europe
3720,derailment,Amazing how a train derailment in Hitching can cause such carnage across the network. Causing hoards of blue and bl… https://t.co/M7Hn6NOGDE,1,United Kingdom,Europe,Northern Europe
3731,derailment,A train has had a low speed derailment at Hitchin as a result no trains are calling at Hitchin station until furth… https://t.co/5wgzwC4Tde,1,United Kingdom,Europe,Northern Europe
3732,derailment,"""A freight train has experienced a low speed derailment at #Hitchin"" 1) Trains don't ""experience"" 2) Thank goodness it wasnt faster",1,Canada,Americas,Northern America
3741,derailment,"Delays of up to 60 minutes and some #cancellations on #Thameslink between #Stevenage and Cambridge, and between Ste… https://t.co/Sk1uIJlIzy",1,United Kingdom,Europe,Northern Europe
3742,derailment,"#Delays of up to 60 minutes and some cancellations on #GreatNorthern between #Stevenage and #Cambridge, and between… https://t.co/19osfe9Kkt",1,United Kingdom,Europe,Northern Europe
3751,derailment,We have been stuck at Baldock for over 20 minutes now due to the derailment at Hitchin and our driver doe… https://t.co/xkRizi923Q,1,United Kingdom,Europe,Northern Europe
3760,derailment,Been a derailment ay Hitchin,1,United Kingdom,Europe,Northern Europe
3765,derailment,Derailment at Hitchin. All trains delayed 😩,1,United Kingdom,Europe,Northern Europe
3766,derailment,Thier is an apparent derailment at #Hitchin this morning but or do not seem to know anything ab… https://t.co/Nf78TPO38d,1,United Kingdom,Europe,Northern Europe
3772,derailment,"38 years ago today, #DCsBravest battled a 4 alarm fire overnight. The following day, they responded to the twin tragedies of…",0,United States,Americas,Northern America
3777,derailment,NIA was investigating the Hadiya 'love jihad'case NIA was investigating the Kanpur Train 'Terror attack'case where Feku h…,0,India,Asia,Southern Asia
3778,derailment,"Come for the laughs (both yours and ours), but stick around f… https://t.co/fzLpvyjAiV",0,United States,Americas,Northern America
3779,derailment,Train cars scattered all over the derailment area in Mississauga. #disasters #railroad #raildisaster #derailment… https://t.co/YUVB1wWzCd,1,United States,Americas,Northern America
3784,derailment,"It's not nearly as spectacular, it's practically a standard derailment",0,United States,Americas,Northern America
3787,derailment,"As far as the costs associated with cleanup, officials do not have any numbers yet. https://t.co/msVKbgZXxd",0,United States,Americas,Northern America
3788,derailment,New: Diesel fuel spilled in Dunn County train derailment - WQOW. https://t.co/Hg8E4hX3G2,1,United States,Americas,Northern America
3790,desolate,"Well,it was great wile it lasted!I miss old igp,he was way more interested in videos,more great games,like for… https://t.co/4TvtgscMEG",0,Serbia,Europe,Southern Europe
3793,desolate,"Sheltering Cloud, Restless Land, Desolate Tree https://t.co/SNiwAlLBpt #buyart #originalart #art #fineart #interiordesig…",0,Australia,Oceania,Australia and New Zealand
3794,desolate,"SONS OF APOLLO unleash new video for ""Desolate July"" https://t.co/UcCRyCKpen",0,Australia,Oceania,Australia and New Zealand
3796,desolate,Desire Marea's You Think I'm Horny // The Creation of a Desolate David. https://t.co/WqUBDojYem,0,South Africa,Africa,Sub-Saharan Africa
